,FMID,MarketName,street_farm,city_farm,county_farm,state_farm,zip_farm,x_farm,y_farm,state_svi,county_svi,E_TOTPOP,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_MINRTY,M_MINRTY,EP_MINRTY,MP_MINRTY,EPL_MINRTY
88,1000073.0,Mount Sinai Hospital Greenmarket,E99 St. - Madison & Park Aves,New York,New York,New York,10029,-73.952042,40.78894,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
89,1008110.0,Mt. Morris Park HERBan Farmers' Market,Marcus Garvey Park 124th Street and 5th Avenue,New York,New York,New York,10027,-73.942772,40.805779,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
90,1006209.0,Mt. Morris Park Historic District Market,124th Street & 5th Avenue,New York,New York,New York,10035,-73.843597,40.792599,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
91,1007282.0,New Amsterdam Market,South Street Between Beekman Street and Peck Slip,New York,New York,New York,10038,-74.00322,40.706928,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
92,1001535.0,PS 11 Farm Market,320 West 21st Street,New York,New York,New York,10011,-74.001175,40.744678,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
93,1000075.0,Rockefeller Center Greenmarket,Rockefeller Plaza - 50 St.,New York,New York,New York,10185,-73.98056,40.759514,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
94,1002412.0,Sag Harbor Farmers Market,Bay and Burke Streets,Sag Harbor,New York,New York,11963,-72.291336,41.001057,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
95,1000076.0,St. Mark's Church Greenmarket,E 10 St. & 2 Av,New York,New York,New York,10003,-73.986816,40.729752,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
96,1000082.0,Staten Island Ferry/Whitehall Greenmarket,4 South Street (inside terminal),New York,New York,New York,10004,-74.013649,40.701954,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
97,1000077.0,Stuyvesant Town Greenmarket,14th St loop & Ave A (in the Oval),New York,New York,New York,10009,-73.977814,40.731762,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
98,1000078.0,Tompinks Square Greenmarket,E 7 St. & Ave A,New York,New York,New York,10009,-73.983536,40.726055,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
99,1000079.0,Tribeca Greenmarket,Greenwich & Chambers,New York,New York,New York,10007,-74.010994,40.716301,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
100,1000080.0,Tucker Square Greenmarket,W 66 St. & Columbus,New York,New York,New York,10023,-73.981575,40.773602,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
101,1000081.0,Union Square Greenmarket,E 17 St. & Broadway,New York,New York,New York,10003,-73.99041,40.737095,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
102,1006009.0,W. 79th St. Greenmarket,W. 79th St at Columbus Ave,New York City,New York,New York,,-73.975517,40.781841,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
103,1008910.0,West 42nd Street,West 42nd Street between 11th & 12th Aves,Manhattan,New York,New York,10036,-73.99987,40.761379,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
104,1008919.0,Windsor Terrace - PS154,11th Ave between Sherman & Windsor Place,Brooklyn,New York,New York,11215,-73.976265,40.657207,New York,New York,1629153.0,352650.0,7473.0,54129.0,2552.0,222333.0,5321.0,152014.0,4015.0,75705.0,3460.0,865951.0,4550.0,53.2,0.3,0.8886
105,1011100.0,12 South Farmers Market,3000 Granny White Pike,Nashville,Davidson,Tennessee,37204,-86.79071,36.11837,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
106,1019438.0,Amqui Station Farmers Market,303 Madison Street,Madison,Davidson,Tennessee,37115,-86.717491,36.257793,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
107,1011113.0,East Nashville Farmers Market ,1500 Davidson Street,Nashville,Davidson,Tennessee,TN,-86.73967,36.164192,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
108,1011111.0,Goodlettsville Farmers Market,411 South Main Street,Goodlettsville ,Davidson,Tennessee,37072,-86.714546,36.31712,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
109,1016846.0,Hip Donelson Community Farmers Market,2730 Lebanon Road,Nashville,Davidson,Tennessee,37214,-86.665222,36.168537,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
110,1016847.0,Hip Donelson Community Farmers Market @ Music Valley,2416 Music Valley Drive,Nashville,Davidson,Tennessee,37214,-86.695747,36.219444,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
111,1002146.0,Nashville F.A.R.M I,6401 Harding Rd.,Nashville,Davidson,Tennessee,37208,-86.885803,36.092201,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
112,1002147.0,Nashville F.A.R.M. II,4101 Harding Road,Nashville,Davidson,Tennessee,37208,-86.849197,36.093102,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
113,1002144.0,Nashville F.A.R.M. III,2100 Woodmont Blvd.,Nashville,Davidson,Tennessee,37208,-86.811996,36.114101,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
114,1002145.0,Nashville F.A.R.M. IV,3016 Nollensville Road,Nashville,Davidson,Tennessee,37208,-86.7892,36.1698,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
115,1003394.0,Nashville Farmers' Market,Powell Ave.,Nashville,Davidson,Tennessee,,-86.784798,36.169399,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
116,1000116.0,White's Creek Organic Farmers Market,Loacated at Earhman's General Store,Whites Creek,Davidson,Tennessee,37189,-86.716904,36.3367,Tennessee,Davidson,690540.0,151837.0,5144.0,18929.0,1756.0,90675.0,2485.0,49328.0,1867.0,79478.0,2964.0,303758.0,2744.0,44.0,0.4,0.8313
117,1005586.0,12th & Brandywine Urban Farm Market,12th & Brandywine Streets,Wilmington,New Castle,Delaware,19801,-75.534462,39.742119,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
118,1010227.0,Bellefonte DE Farmers Market,912 Brandywine Boulevard,Bellefonte ,New Castle,Delaware,19809,-75.499512,39.766663,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
119,1011610.0,Carousel Park Farmers Market,3700 Limestone Road,Wilmington,New Castle,Delaware,19808,-75.683662,39.734264,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
120,1012117.0,Centerville Farmers Market,52 Twaddell Mill Road,Centerville,New Castle,Delaware,19807,-75.616508,39.821415,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
121,1001390.0,Co-op Farmers Market,230 E. Main Street,Newark,New Castle,Delaware,19711,-75.743782,39.684692,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
122,1000197.0,Cool Spring Farmers Market,10th and Jackson Street,Wilmington,New Castle,Delaware,19805,-75.557289,39.749416,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
123,1010264.0,Delaware Avenue Farmers' Market,1727 Delaware Avenue,Wilmington,New Castle,Delaware,19806,-75.563148,39.758953,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
124,1018350.0,Dutch Country Farmer's Market,701 N Broad St. ,Middletown,New Castle,Delaware,19709,-75.7173,39.458382,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
125,1011613.0,Glasgow Park Farmers Market,2275 Pulaski Highway,Newark,New Castle,Delaware,19702,-75.739334,39.607136,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
126,1010261.0,Grace On Concord Farmers Market and Artisan Fair,4900 Concord Pike,Wilmington,New Castle,Delaware,19803,-75.547501,39.822159,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
127,1004942.0,L.I.N.A. Farmers Market,8th and Bancroft Parkway,Wilmington,New Castle,Delaware,19805,-75.572197,39.752998,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
128,1011614.0,Rockwood Park Farmers Market,610 Shipley Road,Wilmington,New Castle,Delaware,19809,-75.5187,39.773163,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
129,1011611.0,Route 9 Farmers Market,26 Karlyn Drive,New Castle ,New Castle,Delaware,19720,-75.561081,39.702389,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
130,1012213.0,Urban Acres Produce,839 N. Pine St.,Wilmington,New Castle,Delaware,19802,-75.54258,39.742039,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
131,1000815.0,Village Fresh Farmers Market,2101 N Market St,Wilmington,New Castle,Delaware,19802,-75.540703,39.752586,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
132,1005613.0,Wilmington Farmers Market,N King St. & 11th St.,Wilmington,New Castle,Delaware,19899,-75.546997,39.745899,Delaware,New Castle,558306.0,89956.0,3927.0,17967.0,1438.0,54495.0,2049.0,30361.0,1394.0,28252.0,1805.0,243408.0,2576.0,43.6,0.5,0.8256
133,1008071.0,14&U Farmers' Market,1400 U Street NW ,Washington,District of Columbia,District of Columbia,20009,-77.032051,38.917,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
134,1012710.0,14th & Kennedy Street Farmers Market,"5500 Colorado Avenue, NW",Washington ,District of Columbia,District of Columbia,20011,-77.033447,38.955978,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
135,1018278.0,Adams Morgan Farmer Market,"18th Street and Columbia Rd, NW","Washington, DC",District of Columbia,District of Columbia,20009,-77.042671,38.92268,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
136,1012474.0,Arcadia's Mobile Market -- Barry Farm Recreation Center,1230 Sumner Rd SE,Washington,District of Columbia,District of Columbia,20020,-76.996696,38.860661,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
137,1012410.0,Arcadia's Mobile Market -- Children's National Medical Center WIC Clinic,111 Michigan Ave NW ,Washington ,District of Columbia,District of Columbia,20010,-77.014671,38.927181,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
138,1012375.0,Arcadia's Mobile Market -- Community of Hope - Conway Health and Resource Center,115 Atlantic Street SW ,Washington ,District of Columbia,District of Columbia,20032,-77.009392,38.831238,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
139,1012453.0,Arcadia's Mobile Market -- Community of Hope Family Health & Birth Center,801 17th St NE,Washington,District of Columbia,District of Columbia,20002,-76.978127,38.900826,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
140,1012422.0,Arcadia's Mobile Market -- Congress Heights Senior Wellness Center,3500 Martin Luther King Jr Ave SE,Washington,District of Columbia,District of Columbia,20032,-77.004433,38.840084,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
141,1012455.0,Arcadia's Mobile Market -- Deanwood Recreation Center,1350 49th St NE,Washington,District of Columbia,District of Columbia,20019,-76.932449,38.908298,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
142,1012477.0,Arcadia's Mobile Market -- Edgewood Commons,601 Edgewood St NE ,Washington ,District of Columbia,District of Columbia,20017,-76.997169,38.923798,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
143,1012413.0,Arcadia's Mobile Market -- Hendley Elementary ,425 Chesapeake St SE,Washington,District of Columbia,District of Columbia,20032,-76.999138,38.828644,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
144,1012419.0,Arcadia's Mobile Market -- Ledroit Park,3rd St. & Elm St. NW,Washington,District of Columbia,District of Columbia,20001,-77.015961,38.917503,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
145,1012454.0,Arcadia's Mobile Market -- Parkside Unity Healthcare/Circle 7 Express,740 Kenilworth Ave NE,Washington,District of Columbia,District of Columbia,20019,-76.946892,38.900757,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
146,1012374.0,Arcadia's Mobile Market -- The Overlook at Oxon Run,3700 9th St SE ,Washington ,District of Columbia,District of Columbia,20032,-76.994026,38.835896,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
147,1012427.0,Arcadia's Mobile Market -- United Medical Center,1310 Southern Ave SE,Washington,District of Columbia,District of Columbia,20032,-76.984993,38.835938,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
148,1012377.0,Arcadia's Mobile Market -- Wah Luck House Chinatown,800 6th St NW ,Washington,District of Columbia,District of Columbia,20001,-77.020187,38.900227,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
149,1003520.0,AYA Community Markets,"4th Street and I Street, SW",Washington,District of Columbia,District of Columbia,20020,-77.017548,38.879284,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
150,1008070.0,Bloomingdale Farmers' Market,First and R Streets NW,Washington,District of Columbia,District of Columbia,20009,-77.012154,38.912605,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
151,1001493.0,Broad Branch Farmers Market,Lafayette Elementary School,Washington,District of Columbia,District of Columbia,20015-2541,-77.067902,38.9664,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
152,1018280.0,Brookland Tuesday Farmers Market,"10th and Otis Streets, NE",District of Columbia,District of Columbia,District of Columbia,20017,-76.992645,38.93441,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
153,1012257.0,Brookland's Monroe St Farmers Market,716 Monroe St NE,"Washington, DC",District of Columbia,District of Columbia,20018,-76.995087,38.93309,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
154,1018359.0,Capital Harvest on the Plaza,1300 Pennsylvania Avenue,DC,District of Columbia,District of Columbia,20004,-77.030258,38.894749,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
155,1009280.0,Capitol Riverfront Farmers Market at Canal Park,200 M St. SE,Washington,District of Columbia,District of Columbia,20003,-77.003304,38.876499,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
156,1019704.0,Cleveland Park Farmers Market,"3426 Connecticut Ave NW, Washington, DC 20008",Washington ,District of Columbia,District of Columbia,20008,-77.058334,38.934868,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
157,1011224.0,Columbia Heights Farmers Market,Corner of 14th St. NW and Park St. NW,Washington,District of Columbia,District of Columbia,20010,-77.032745,38.930244,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
158,1004358.0,DC Farmers Market,"1309 5th Street, NE",Washington,District of Columbia,District of Columbia,20002,-76.998001,38.908798,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
159,1001624.0,Eastern Market Outdoor Farmers Market,225 7th Street SE,Washington,District of Columbia,District of Columbia,20003,-76.996338,38.886627,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
160,1018673.0,FRESHFARM By the White House Market,810 Vermont Avenue NW ,Washington ,District of Columbia,District of Columbia,20420,-77.035027,38.900608,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
161,1018670.0,FRESHFARM Capitol Riverfront Market,200 M Street SE,Washington,District of Columbia,District of Columbia,20003,-77.003227,38.876823,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
162,1018676.0,FRESHFARM CityCenterDC Market,1098 New York Avenue NW,Washington ,District of Columbia,District of Columbia,20005,-77.026459,38.900883,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
163,1018671.0,FRESHFARM Dupont Market,1500 20th Street NW,Washington,District of Columbia,District of Columbia,20036,-77.044762,38.909771,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
164,1018672.0,FRESHFARM Foggy Bottom Market,901 23rd Street NW,Washington ,District of Columbia,District of Columbia,20052,-77.050545,38.900616,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
165,1018674.0,FRESHFARM H Street NE Market,800 13th Street NE,Washington ,District of Columbia,District of Columbia,20002,-76.988327,38.900234,District of Columbia,District of Columbia,701974.0,142659.0,4096.0,29290.0,1891.0,78562.0,2510.0,40811.0,1798.0,25288.0,2216.0,444182.0,2864.0,63.3,0.4,0.9405
